Numero_Proceso,Tiempo_Inicio,Tiempo_Final
1,0,3
2,8,9
3,14,17
4,22,24
5,29,30
6,35,37
7,42,43
8,48,51
9,56,58
10,63,65
11,70,73
12,78,79
13,84,87
14,92,93
15,98,99
16,104,107
17,112,113
18,118,119
19,124,126
20,131,132
21,137,140
22,145,149
23,154,157
24,162,167
25,172,174
