Numero_Proceso,Tiempo_Inicio,Tiempo_Final
1,0,2
2,2,5
3,5,6
4,6,8
5,8,9
6,9,10
7,10,13
8,13,14
9,14,15
10,15,16
11,16,18
12,18,19
13,19,21
14,21,24
15,24,27
16,27,28
17,28,32
18,32,35
19,35,36
20,36,37
21,37,40
22,40,42
23,42,45
24,45,46
25,46,47
26,47,49
27,49,51
28,51,52
29,52,56
30,56,59
31,59,63
32,63,67
33,67,69
34,69,71
35,71,73
36,73,76
37,76,77
38,77,80
39,80,83
40,83,85
41,85,88
42,88,91
43,91,94
44,94,95
45,95,98
46,98,102
47,102,103
48,103,106
49,106,108
50,108,111
