Numero_Proceso,Tiempo_Inicio,Tiempo_Final
1,0,3
2,3,5
3,5,8
4,8,13
5,13,16
6,16,18
7,18,20
8,20,21
9,21,26
10,26,28
11,28,32
12,32,35
13,35,38
14,38,40
15,40,43
16,43,45
17,45,47
18,47,50
19,50,52
20,52,54
21,54,55
22,55,56
23,56,59
24,59,60
25,60,63
