Numero_Proceso,Tiempo_Inicio,Tiempo_Final
1,361.33333333333377,362.33333333333377
2,368.33333333333377,369.33333333333377
3,375.33333333333377,376.33333333333377
4,382.33333333333377,384.33333333333377
5,390.33333333333377,391.33333333333377
6,397.33333333333377,398.33333333333377
7,404.33333333333377,405.33333333333377
8,411.33333333333377,412.33333333333377
9,418.33333333333377,419.33333333333377
10,425.33333333333377,426.33333333333377
11,432.33333333333377,433.33333333333377
12,439.33333333333377,440.33333333333377
13,446.33333333333377,447.33333333333377
14,453.33333333333377,455.33333333333377
15,461.33333333333377,462.33333333333377
16,468.33333333333377,469.33333333333377
17,475.33333333333377,476.33333333333377
18,482.33333333333377,483.33333333333377
19,489.33333333333377,490.33333333333377
20,496.33333333333377,497.33333333333377
21,503.33333333333377,504.33333333333377
22,510.33333333333377,511.33333333333377
23,517.3333333333337,518.3333333333337
24,524.3333333333337,525.3333333333337
25,531.3333333333337,532.3333333333337
